2025-10-22 16:47:52,454 - INFO - Registering strategy: consolidation_breakout
2025-10-22 16:47:52,462 - INFO - TradeEngine initialized with account balance: 10000.00
2025-10-22 16:47:52,462 - INFO - Processing data for EURUSD=X on 2025-10-20
2025-10-22 16:47:53,787 - INFO - Generating payload for candle at 2025-10-19 23:00:00+00:00. ctx_data length: 1. row_data: {'Adj Close': 1.1657729148864746, 'Close': 1.1657729148864746, 'High': 1.1659088134765625, 'Low': 1.1657729148864746, 'Open': 1.1659088134765625, 'Volume': 0.0}
2025-10-22 16:47:53,981 - INFO - Generating payload for candle at 2025-10-20 06:30:00+00:00. ctx_data length: 91. row_data: {'Adj Close': 1.1668611764907837, 'Close': 1.1668611764907837, 'High': 1.1668611764907837, 'Low': 1.1665889024734497, 'Open': 1.1665889024734497, 'Volume': 0.0}
2025-10-22 16:47:53,983 - INFO - Generating payload for candle at 2025-10-20 06:35:00+00:00. ctx_data length: 92. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1668611764907837, 'Low': 1.1665889024734497, 'Open': 1.1668611764907837, 'Volume': 0.0}
2025-10-22 16:47:53,985 - INFO - Generating payload for candle at 2025-10-20 06:40:00+00:00. ctx_data length: 93. row_data: {'Adj Close': 1.1669973134994507, 'Close': 1.1669973134994507, 'High': 1.1669973134994507, 'Low': 1.1667250394821167, 'Open': 1.1667250394821167, 'Volume': 0.0}
2025-10-22 16:47:53,988 - INFO - Generating payload for candle at 2025-10-20 06:45:00+00:00. ctx_data length: 94. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1669973134994507, 'Low': 1.1665889024734497, 'Open': 1.1669973134994507, 'Volume': 0.0}
2025-10-22 16:47:53,991 - INFO - Generating payload for candle at 2025-10-20 06:50:00+00:00. ctx_data length: 95. row_data: {'Adj Close': 1.1664528846740723, 'Close': 1.1664528846740723, 'High': 1.1664528846740723, 'Low': 1.1663167476654053, 'Open': 1.1664528846740723, 'Volume': 0.0}
2025-10-22 16:47:53,993 - INFO - Generating payload for candle at 2025-10-20 06:55:00+00:00. ctx_data length: 96. row_data: {'Adj Close': 1.1661807298660278, 'Close': 1.1661807298660278, 'High': 1.1663167476654053, 'Low': 1.16604483127594, 'Open': 1.1663167476654053, 'Volume': 0.0}
2025-10-22 16:47:53,995 - INFO - Generating payload for candle at 2025-10-20 07:00:00+00:00. ctx_data length: 97. row_data: {'Adj Close': 1.16604483127594, 'Close': 1.16604483127594, 'High': 1.1661807298660278, 'Low': 1.1659088134765625, 'Open': 1.1661807298660278, 'Volume': 0.0}
2025-10-22 16:47:53,997 - INFO - Generating payload for candle at 2025-10-20 07:05:00+00:00. ctx_data length: 98. row_data: {'Adj Close': 1.1663167476654053, 'Close': 1.1663167476654053, 'High': 1.1663167476654053, 'Low': 1.1657729148864746, 'Open': 1.1659088134765625, 'Volume': 0.0}
2025-10-22 16:47:53,999 - INFO - Generating payload for candle at 2025-10-20 07:10:00+00:00. ctx_data length: 99. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1665889024734497, 'Low': 1.1661807298660278, 'Open': 1.1663167476654053, 'Volume': 0.0}
2025-10-22 16:47:54,001 - INFO - Generating payload for candle at 2025-10-20 07:15:00+00:00. ctx_data length: 100. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1665889024734497, 'Low': 1.1664528846740723, 'Open': 1.1665889024734497, 'Volume': 0.0}
2025-10-22 16:47:54,004 - INFO - Generating payload for candle at 2025-10-20 07:20:00+00:00. ctx_data length: 101. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1665889024734497, 'Low': 1.1664528846740723, 'Open': 1.1665889024734497, 'Volume': 0.0}
2025-10-22 16:47:54,006 - INFO - Generating payload for candle at 2025-10-20 07:25:00+00:00. ctx_data length: 102. row_data: {'Adj Close': 1.1668611764907837, 'Close': 1.1668611764907837, 'High': 1.1668611764907837, 'Low': 1.1665889024734497, 'Open': 1.1665889024734497, 'Volume': 0.0}
2025-10-22 16:47:54,009 - INFO - Generating payload for candle at 2025-10-20 07:30:00+00:00. ctx_data length: 103. row_data: {'Adj Close': 1.1669973134994507, 'Close': 1.1669973134994507, 'High': 1.1671334505081177, 'Low': 1.1667250394821167, 'Open': 1.1667250394821167, 'Volume': 0.0}
2025-10-22 16:47:54,011 - INFO - Generating payload for candle at 2025-10-20 07:35:00+00:00. ctx_data length: 104. row_data: {'Adj Close': 1.1667250394821167, 'Close': 1.1667250394821167, 'High': 1.1669973134994507, 'Low': 1.1665889024734497, 'Open': 1.1669973134994507, 'Volume': 0.0}
2025-10-22 16:47:54,012 - INFO - Generating payload for candle at 2025-10-20 07:40:00+00:00. ctx_data length: 105. row_data: {'Adj Close': 1.1668611764907837, 'Close': 1.1668611764907837, 'High': 1.1668611764907837, 'Low': 1.1668611764907837, 'Open': 1.1668611764907837, 'Volume': 0.0}
2025-10-22 16:47:54,015 - INFO - Generating payload for candle at 2025-10-20 07:45:00+00:00. ctx_data length: 106. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1668611764907837, 'Low': 1.1665889024734497, 'Open': 1.1668611764907837, 'Volume': 0.0}
2025-10-22 16:47:54,017 - INFO - Generating payload for candle at 2025-10-20 07:50:00+00:00. ctx_data length: 107. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1665889024734497, 'Low': 1.1665889024734497, 'Open': 1.1665889024734497, 'Volume': 0.0}
2025-10-22 16:47:54,019 - INFO - Generating payload for candle at 2025-10-20 07:55:00+00:00. ctx_data length: 108. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1665889024734497, 'Low': 1.1663167476654053, 'Open': 1.1664528846740723, 'Volume': 0.0}
2025-10-22 16:47:54,021 - INFO - Generating payload for candle at 2025-10-20 08:00:00+00:00. ctx_data length: 109. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1665889024734497, 'Low': 1.1663167476654053, 'Open': 1.1664528846740723, 'Volume': 0.0}
2025-10-22 16:47:54,024 - INFO - Generating payload for candle at 2025-10-20 08:05:00+00:00. ctx_data length: 110. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1667250394821167, 'Low': 1.1664528846740723, 'Open': 1.1664528846740723, 'Volume': 0.0}
2025-10-22 16:47:54,026 - INFO - Generating payload for candle at 2025-10-20 08:10:00+00:00. ctx_data length: 111. row_data: {'Adj Close': 1.1668611764907837, 'Close': 1.1668611764907837, 'High': 1.1668611764907837, 'Low': 1.1667250394821167, 'Open': 1.1668611764907837, 'Volume': 0.0}
2025-10-22 16:47:54,028 - INFO - Generating payload for candle at 2025-10-20 08:15:00+00:00. ctx_data length: 112. row_data: {'Adj Close': 1.1667250394821167, 'Close': 1.1667250394821167, 'High': 1.1667250394821167, 'Low': 1.1665889024734497, 'Open': 1.1667250394821167, 'Volume': 0.0}
2025-10-22 16:47:54,029 - INFO - Generating payload for candle at 2025-10-20 08:20:00+00:00. ctx_data length: 113. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1667250394821167, 'Low': 1.1665889024734497, 'Open': 1.1665889024734497, 'Volume': 0.0}
2025-10-22 16:47:54,032 - INFO - Generating payload for candle at 2025-10-20 08:25:00+00:00. ctx_data length: 114. row_data: {'Adj Close': 1.1668611764907837, 'Close': 1.1668611764907837, 'High': 1.1668611764907837, 'Low': 1.1667250394821167, 'Open': 1.1667250394821167, 'Volume': 0.0}
2025-10-22 16:47:54,034 - INFO - Generating payload for candle at 2025-10-20 08:30:00+00:00. ctx_data length: 115. row_data: {'Adj Close': 1.1668611764907837, 'Close': 1.1668611764907837, 'High': 1.1669973134994507, 'Low': 1.1668611764907837, 'Open': 1.1668611764907837, 'Volume': 0.0}
2025-10-22 16:47:54,036 - INFO - Generating payload for candle at 2025-10-20 08:35:00+00:00. ctx_data length: 116. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1668611764907837, 'Low': 1.1665889024734497, 'Open': 1.1668611764907837, 'Volume': 0.0}
2025-10-22 16:47:54,038 - INFO - Generating payload for candle at 2025-10-20 08:40:00+00:00. ctx_data length: 117. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1667250394821167, 'Low': 1.1665889024734497, 'Open': 1.1667250394821167, 'Volume': 0.0}
2025-10-22 16:47:54,041 - INFO - Generating payload for candle at 2025-10-20 08:45:00+00:00. ctx_data length: 118. row_data: {'Adj Close': 1.1667250394821167, 'Close': 1.1667250394821167, 'High': 1.1668611764907837, 'Low': 1.1665889024734497, 'Open': 1.1667250394821167, 'Volume': 0.0}
2025-10-22 16:47:54,043 - INFO - Generating payload for candle at 2025-10-20 08:50:00+00:00. ctx_data length: 119. row_data: {'Adj Close': 1.1664528846740723, 'Close': 1.1664528846740723, 'High': 1.1667250394821167, 'Low': 1.1664528846740723, 'Open': 1.1667250394821167, 'Volume': 0.0}
2025-10-22 16:47:54,045 - INFO - Generating payload for candle at 2025-10-20 08:55:00+00:00. ctx_data length: 120. row_data: {'Adj Close': 1.1667250394821167, 'Close': 1.1667250394821167, 'High': 1.1667250394821167, 'Low': 1.1664528846740723, 'Open': 1.1665889024734497, 'Volume': 0.0}
2025-10-22 16:47:54,048 - INFO - Generating payload for candle at 2025-10-20 09:00:00+00:00. ctx_data length: 121. row_data: {'Adj Close': 1.1667250394821167, 'Close': 1.1667250394821167, 'High': 1.1669973134994507, 'Low': 1.1667250394821167, 'Open': 1.1667250394821167, 'Volume': 0.0}
2025-10-22 16:47:54,049 - INFO - Generating payload for candle at 2025-10-20 09:05:00+00:00. ctx_data length: 122. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1665889024734497, 'Low': 1.1663167476654053, 'Open': 1.1665889024734497, 'Volume': 0.0}
2025-10-22 16:47:54,051 - INFO - Generating payload for candle at 2025-10-20 09:10:00+00:00. ctx_data length: 123. row_data: {'Adj Close': 1.1663167476654053, 'Close': 1.1663167476654053, 'High': 1.1667250394821167, 'Low': 1.1663167476654053, 'Open': 1.1667250394821167, 'Volume': 0.0}
2025-10-22 16:47:54,053 - INFO - Generating payload for candle at 2025-10-20 09:15:00+00:00. ctx_data length: 124. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1665889024734497, 'Low': 1.1663167476654053, 'Open': 1.1663167476654053, 'Volume': 0.0}
2025-10-22 16:47:54,057 - INFO - Generating payload for candle at 2025-10-20 09:20:00+00:00. ctx_data length: 125. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1665889024734497, 'Low': 1.1665889024734497, 'Open': 1.1665889024734497, 'Volume': 0.0}
2025-10-22 16:47:54,059 - INFO - Generating payload for candle at 2025-10-20 09:25:00+00:00. ctx_data length: 126. row_data: {'Adj Close': 1.1664528846740723, 'Close': 1.1664528846740723, 'High': 1.1667250394821167, 'Low': 1.1664528846740723, 'Open': 1.1665889024734497, 'Volume': 0.0}
2025-10-22 16:47:54,061 - INFO - Generating payload for candle at 2025-10-20 09:30:00+00:00. ctx_data length: 127. row_data: {'Adj Close': 1.1668611764907837, 'Close': 1.1668611764907837, 'High': 1.1668611764907837, 'Low': 1.1664528846740723, 'Open': 1.1664528846740723, 'Volume': 0.0}
2025-10-22 16:47:54,063 - INFO - Generating payload for candle at 2025-10-20 09:35:00+00:00. ctx_data length: 128. row_data: {'Adj Close': 1.1669973134994507, 'Close': 1.1669973134994507, 'High': 1.1669973134994507, 'Low': 1.1668611764907837, 'Open': 1.1668611764907837, 'Volume': 0.0}
2025-10-22 16:47:54,065 - INFO - Generating payload for candle at 2025-10-20 09:40:00+00:00. ctx_data length: 129. row_data: {'Adj Close': 1.1668611764907837, 'Close': 1.1668611764907837, 'High': 1.1671334505081177, 'Low': 1.1668611764907837, 'Open': 1.1669973134994507, 'Volume': 0.0}
2025-10-22 16:47:54,067 - INFO - Generating payload for candle at 2025-10-20 09:45:00+00:00. ctx_data length: 130. row_data: {'Adj Close': 1.1669973134994507, 'Close': 1.1669973134994507, 'High': 1.1669973134994507, 'Low': 1.1669973134994507, 'Open': 1.1669973134994507, 'Volume': 0.0}
2025-10-22 16:47:54,068 - INFO - Generating payload for candle at 2025-10-20 09:50:00+00:00. ctx_data length: 131. row_data: {'Adj Close': 1.1667250394821167, 'Close': 1.1667250394821167, 'High': 1.1668611764907837, 'Low': 1.1667250394821167, 'Open': 1.1668611764907837, 'Volume': 0.0}
2025-10-22 16:47:54,070 - INFO - Generating payload for candle at 2025-10-20 09:55:00+00:00. ctx_data length: 132. row_data: {'Adj Close': 1.1665889024734497, 'Close': 1.1665889024734497, 'High': 1.1665889024734497, 'Low': 1.1664528846740723, 'Open': 1.1664528846740723, 'Volume': 0.0}
2025-10-22 16:47:54,074 - INFO - Generating payload for candle at 2025-10-20 10:00:00+00:00. ctx_data length: 133. row_data: {'Adj Close': 1.1661807298660278, 'Close': 1.1661807298660278, 'High': 1.1665889024734497, 'Low': 1.1661807298660278, 'Open': 1.1665889024734497, 'Volume': 0.0}
2025-10-22 16:47:54,079 - INFO - Generating payload for candle at 2025-10-20 10:05:00+00:00. ctx_data length: 134. row_data: {'Adj Close': 1.1661807298660278, 'Close': 1.1661807298660278, 'High': 1.1663167476654053, 'Low': 1.1661807298660278, 'Open': 1.1663167476654053, 'Volume': 0.0}
2025-10-22 16:47:54,080 - INFO - Trade 5a3fa9fa-f13a-4347-8d68-53ea5602d00a executed: SELL 105263.16 units of EURUSD=X @ 1.16618. Margin used: 4091.86
2025-10-22 16:47:54,082 - INFO - Generating payload for candle at 2025-10-20 10:10:00+00:00. ctx_data length: 135. row_data: {'Adj Close': 1.16604483127594, 'Close': 1.16604483127594, 'High': 1.16604483127594, 'Low': 1.1659088134765625, 'Open': 1.1659088134765625, 'Volume': 0.0}
2025-10-22 16:47:54,084 - INFO - Trade 203eaa39-d993-4d92-805f-27b0abbffaa2 executed: SELL 91743.12 units of EURUSD=X @ 1.16604. Margin used: 3565.87
2025-10-22 16:47:54,086 - INFO - Generating payload for candle at 2025-10-20 10:15:00+00:00. ctx_data length: 136. row_data: {'Adj Close': 1.1655012369155884, 'Close': 1.1655012369155884, 'High': 1.16604483127594, 'Low': 1.1655012369155884, 'Open': 1.16604483127594, 'Volume': 0.0}
2025-10-22 16:47:54,088 - INFO - Trade 04af1246-5168-4bc7-833c-336010d1c59c executed: SELL 61349.69 units of EURUSD=X @ 1.16550. Margin used: 2383.44
2025-10-22 16:47:54,091 - INFO - Generating payload for candle at 2025-10-20 10:20:00+00:00. ctx_data length: 137. row_data: {'Adj Close': 1.1656370162963867, 'Close': 1.1656370162963867, 'High': 1.1656370162963867, 'Low': 1.1655012369155884, 'Open': 1.1656370162963867, 'Volume': 0.0}
2025-10-22 16:47:54,094 - INFO - Trade 024210f9-141d-4149-adb5-d496a0939ff5 executed: SELL 67114.09 units of EURUSD=X @ 1.16564. Margin used: 2607.70
2025-10-22 16:47:54,097 - INFO - Generating payload for candle at 2025-10-20 10:25:00+00:00. ctx_data length: 138. row_data: {'Adj Close': 1.1657729148864746, 'Close': 1.1657729148864746, 'High': 1.1657729148864746, 'Low': 1.1655012369155884, 'Open': 1.1655012369155884, 'Volume': 0.0}
2025-10-22 16:47:54,100 - INFO - Generating payload for candle at 2025-10-20 10:30:00+00:00. ctx_data length: 139. row_data: {'Adj Close': 1.1659088134765625, 'Close': 1.1659088134765625, 'High': 1.1659088134765625, 'Low': 1.1656370162963867, 'Open': 1.1657729148864746, 'Volume': 0.0}
2025-10-22 16:47:54,102 - INFO - Generating payload for candle at 2025-10-20 10:35:00+00:00. ctx_data length: 140. row_data: {'Adj Close': 1.1659088134765625, 'Close': 1.1659088134765625, 'High': 1.1659088134765625, 'Low': 1.1657729148864746, 'Open': 1.1659088134765625, 'Volume': 0.0}
2025-10-22 16:47:54,105 - INFO - Generating payload for candle at 2025-10-20 10:40:00+00:00. ctx_data length: 141. row_data: {'Adj Close': 1.1657729148864746, 'Close': 1.1657729148864746, 'High': 1.1659088134765625, 'Low': 1.1656370162963867, 'Open': 1.1659088134765625, 'Volume': 0.0}
2025-10-22 16:47:54,111 - INFO - Generating payload for candle at 2025-10-20 10:45:00+00:00. ctx_data length: 142. row_data: {'Adj Close': 1.1659088134765625, 'Close': 1.1659088134765625, 'High': 1.1659088134765625, 'Low': 1.1657729148864746, 'Open': 1.1657729148864746, 'Volume': 0.0}
2025-10-22 16:47:54,114 - INFO - Generating payload for candle at 2025-10-20 10:50:00+00:00. ctx_data length: 143. row_data: {'Adj Close': 1.1657729148864746, 'Close': 1.1657729148864746, 'High': 1.1659088134765625, 'Low': 1.1657729148864746, 'Open': 1.1657729148864746, 'Volume': 0.0}
2025-10-22 16:47:54,117 - INFO - Generating payload for candle at 2025-10-20 10:55:00+00:00. ctx_data length: 144. row_data: {'Adj Close': 1.1657729148864746, 'Close': 1.1657729148864746, 'High': 1.1657729148864746, 'Low': 1.1657729148864746, 'Open': 1.1657729148864746, 'Volume': 0.0}
2025-10-22 16:47:54,120 - INFO - Generating payload for candle at 2025-10-20 11:00:00+00:00. ctx_data length: 145. row_data: {'Adj Close': 1.1656370162963867, 'Close': 1.1656370162963867, 'High': 1.1656370162963867, 'Low': 1.1655012369155884, 'Open': 1.1655012369155884, 'Volume': 0.0}
2025-10-22 16:47:54,123 - INFO - Generating payload for candle at 2025-10-20 11:05:00+00:00. ctx_data length: 146. row_data: {'Adj Close': 1.1656370162963867, 'Close': 1.1656370162963867, 'High': 1.1657729148864746, 'Low': 1.1656370162963867, 'Open': 1.1656370162963867, 'Volume': 0.0}
2025-10-22 16:47:54,129 - INFO - Generating payload for candle at 2025-10-20 11:10:00+00:00. ctx_data length: 147. row_data: {'Adj Close': 1.1656370162963867, 'Close': 1.1656370162963867, 'High': 1.1656370162963867, 'Low': 1.1655012369155884, 'Open': 1.1656370162963867, 'Volume': 0.0}
2025-10-22 16:47:54,133 - INFO - Generating payload for candle at 2025-10-20 11:15:00+00:00. ctx_data length: 148. row_data: {'Adj Close': 1.1656370162963867, 'Close': 1.1656370162963867, 'High': 1.1657729148864746, 'Low': 1.1656370162963867, 'Open': 1.1657729148864746, 'Volume': 0.0}
2025-10-22 16:47:54,135 - INFO - Generating payload for candle at 2025-10-20 11:20:00+00:00. ctx_data length: 149. row_data: {'Adj Close': 1.1655012369155884, 'Close': 1.1655012369155884, 'High': 1.1656370162963867, 'Low': 1.1653653383255005, 'Open': 1.1656370162963867, 'Volume': 0.0}
2025-10-22 16:47:54,137 - INFO - Generating payload for candle at 2025-10-20 11:25:00+00:00. ctx_data length: 150. row_data: {'Adj Close': 1.1656370162963867, 'Close': 1.1656370162963867, 'High': 1.1656370162963867, 'Low': 1.1655012369155884, 'Open': 1.1655012369155884, 'Volume': 0.0}
2025-10-22 16:47:54,140 - INFO - Generating payload for candle at 2025-10-20 11:30:00+00:00. ctx_data length: 151. row_data: {'Adj Close': 1.1652295589447021, 'Close': 1.1652295589447021, 'High': 1.1653653383255005, 'Low': 1.1650937795639038, 'Open': 1.1653653383255005, 'Volume': 0.0}
2025-10-22 16:47:54,145 - INFO - Generating payload for candle at 2025-10-20 11:35:00+00:00. ctx_data length: 152. row_data: {'Adj Close': 1.1653653383255005, 'Close': 1.1653653383255005, 'High': 1.1655012369155884, 'Low': 1.1653653383255005, 'Open': 1.1655012369155884, 'Volume': 0.0}
2025-10-22 16:47:54,147 - INFO - Generating payload for candle at 2025-10-20 11:40:00+00:00. ctx_data length: 153. row_data: {'Adj Close': 1.164958119392395, 'Close': 1.164958119392395, 'High': 1.164958119392395, 'Low': 1.1648223400115967, 'Open': 1.1648223400115967, 'Volume': 0.0}
2025-10-22 16:47:54,150 - INFO - Generating payload for candle at 2025-10-20 11:45:00+00:00. ctx_data length: 154. row_data: {'Adj Close': 1.1652295589447021, 'Close': 1.1652295589447021, 'High': 1.1652295589447021, 'Low': 1.1650937795639038, 'Open': 1.1650937795639038, 'Volume': 0.0}
2025-10-22 16:47:54,153 - INFO - Generating payload for candle at 2025-10-20 11:50:00+00:00. ctx_data length: 155. row_data: {'Adj Close': 1.1656370162963867, 'Close': 1.1656370162963867, 'High': 1.1656370162963867, 'Low': 1.1653653383255005, 'Open': 1.1653653383255005, 'Volume': 0.0}
2025-10-22 16:47:54,155 - INFO - Generating payload for candle at 2025-10-20 11:55:00+00:00. ctx_data length: 156. row_data: {'Adj Close': 1.1659088134765625, 'Close': 1.1659088134765625, 'High': 1.1659088134765625, 'Low': 1.1656370162963867, 'Open': 1.1656370162963867, 'Volume': 0.0}
2025-10-22 16:47:54,159 - INFO - Generating payload for candle at 2025-10-20 12:00:00+00:00. ctx_data length: 157. row_data: {'Adj Close': 1.16604483127594, 'Close': 1.16604483127594, 'High': 1.1661807298660278, 'Low': 1.1659088134765625, 'Open': 1.1661807298660278, 'Volume': 0.0}
2025-10-22 16:47:54,162 - INFO - Generating payload for candle at 2025-10-20 12:05:00+00:00. ctx_data length: 158. row_data: {'Adj Close': 1.1657729148864746, 'Close': 1.1657729148864746, 'High': 1.16604483127594, 'Low': 1.1657729148864746, 'Open': 1.16604483127594, 'Volume': 0.0}
2025-10-22 16:47:54,165 - INFO - Generating payload for candle at 2025-10-20 12:10:00+00:00. ctx_data length: 159. row_data: {'Adj Close': 1.1661807298660278, 'Close': 1.1661807298660278, 'High': 1.1661807298660278, 'Low': 1.1659088134765625, 'Open': 1.16604483127594, 'Volume': 0.0}
2025-10-22 16:47:54,167 - INFO - Generating payload for candle at 2025-10-20 12:15:00+00:00. ctx_data length: 160. row_data: {'Adj Close': 1.1661807298660278, 'Close': 1.1661807298660278, 'High': 1.1663167476654053, 'Low': 1.1661807298660278, 'Open': 1.1661807298660278, 'Volume': 0.0}
2025-10-22 16:47:54,170 - INFO - Generating payload for candle at 2025-10-20 12:20:00+00:00. ctx_data length: 161. row_data: {'Adj Close': 1.1661807298660278, 'Close': 1.1661807298660278, 'High': 1.1661807298660278, 'Low': 1.16604483127594, 'Open': 1.1661807298660278, 'Volume': 0.0}
2025-10-22 16:47:54,173 - INFO - Generating payload for candle at 2025-10-20 12:25:00+00:00. ctx_data length: 162. row_data: {'Adj Close': 1.1659088134765625, 'Close': 1.1659088134765625, 'High': 1.16604483127594, 'Low': 1.1659088134765625, 'Open': 1.16604483127594, 'Volume': 0.0}
2025-10-22 16:47:54,177 - INFO - Generating payload for candle at 2025-10-20 12:30:00+00:00. ctx_data length: 163. row_data: {'Adj Close': 1.1657729148864746, 'Close': 1.1657729148864746, 'High': 1.1657729148864746, 'Low': 1.1656370162963867, 'Open': 1.1656370162963867, 'Volume': 0.0}
2025-10-22 16:47:54,180 - INFO - Generating payload for candle at 2025-10-20 12:35:00+00:00. ctx_data length: 164. row_data: {'Adj Close': 1.1657729148864746, 'Close': 1.1657729148864746, 'High': 1.1657729148864746, 'Low': 1.1656370162963867, 'Open': 1.1656370162963867, 'Volume': 0.0}
2025-10-22 16:47:54,182 - INFO - Generating payload for candle at 2025-10-20 12:40:00+00:00. ctx_data length: 165. row_data: {'Adj Close': 1.1657729148864746, 'Close': 1.1657729148864746, 'High': 1.1659088134765625, 'Low': 1.1656370162963867, 'Open': 1.1659088134765625, 'Volume': 0.0}
2025-10-22 16:47:54,185 - INFO - Generating payload for candle at 2025-10-20 12:45:00+00:00. ctx_data length: 166. row_data: {'Adj Close': 1.1659088134765625, 'Close': 1.1659088134765625, 'High': 1.16604483127594, 'Low': 1.1657729148864746, 'Open': 1.1657729148864746, 'Volume': 0.0}
2025-10-22 16:47:54,187 - INFO - Generating payload for candle at 2025-10-20 12:50:00+00:00. ctx_data length: 167. row_data: {'Adj Close': 1.1657729148864746, 'Close': 1.1657729148864746, 'High': 1.1659088134765625, 'Low': 1.1656370162963867, 'Open': 1.1656370162963867, 'Volume': 0.0}
2025-10-22 16:47:54,190 - INFO - Generating payload for candle at 2025-10-20 12:55:00+00:00. ctx_data length: 168. row_data: {'Adj Close': 1.1656370162963867, 'Close': 1.1656370162963867, 'High': 1.1656370162963867, 'Low': 1.1655012369155884, 'Open': 1.1656370162963867, 'Volume': 0.0}
2025-10-22 16:47:54,194 - INFO - Generating payload for candle at 2025-10-20 13:00:00+00:00. ctx_data length: 169. row_data: {'Adj Close': 1.1656370162963867, 'Close': 1.1656370162963867, 'High': 1.1656370162963867, 'Low': 1.1655012369155884, 'Open': 1.1656370162963867, 'Volume': 0.0}
2025-10-22 16:47:54,197 - INFO - Generating payload for candle at 2025-10-20 13:05:00+00:00. ctx_data length: 170. row_data: {'Adj Close': 1.1655012369155884, 'Close': 1.1655012369155884, 'High': 1.1656370162963867, 'Low': 1.1655012369155884, 'Open': 1.1656370162963867, 'Volume': 0.0}
2025-10-22 16:47:54,199 - INFO - Generating payload for candle at 2025-10-20 13:10:00+00:00. ctx_data length: 171. row_data: {'Adj Close': 1.1653653383255005, 'Close': 1.1653653383255005, 'High': 1.1655012369155884, 'Low': 1.1653653383255005, 'Open': 1.1653653383255005, 'Volume': 0.0}
2025-10-22 16:47:54,202 - INFO - Generating payload for candle at 2025-10-20 13:15:00+00:00. ctx_data length: 172. row_data: {'Adj Close': 1.1652295589447021, 'Close': 1.1652295589447021, 'High': 1.1653653383255005, 'Low': 1.1650937795639038, 'Open': 1.1653653383255005, 'Volume': 0.0}
2025-10-22 16:47:54,204 - INFO - Generating payload for candle at 2025-10-20 13:20:00+00:00. ctx_data length: 173. row_data: {'Adj Close': 1.1652295589447021, 'Close': 1.1652295589447021, 'High': 1.1652295589447021, 'Low': 1.1650937795639038, 'Open': 1.1652295589447021, 'Volume': 0.0}
2025-10-22 16:47:54,207 - INFO - Generating payload for candle at 2025-10-20 13:25:00+00:00. ctx_data length: 174. row_data: {'Adj Close': 1.1656370162963867, 'Close': 1.1656370162963867, 'High': 1.1656370162963867, 'Low': 1.1653653383255005, 'Open': 1.1653653383255005, 'Volume': 0.0}
2025-10-22 16:47:54,212 - INFO - Generating payload for candle at 2025-10-20 13:30:00+00:00. ctx_data length: 175. row_data: {'Adj Close': 1.1652295589447021, 'Close': 1.1652295589447021, 'High': 1.1656370162963867, 'Low': 1.1652295589447021, 'Open': 1.1656370162963867, 'Volume': 0.0}
2025-10-22 16:47:54,214 - INFO - Generating payload for candle at 2025-10-20 13:35:00+00:00. ctx_data length: 176. row_data: {'Adj Close': 1.1655012369155884, 'Close': 1.1655012369155884, 'High': 1.1655012369155884, 'Low': 1.1650937795639038, 'Open': 1.1650937795639038, 'Volume': 0.0}
2025-10-22 16:47:54,217 - INFO - Generating payload for candle at 2025-10-20 13:40:00+00:00. ctx_data length: 177. row_data: {'Adj Close': 1.1652295589447021, 'Close': 1.1652295589447021, 'High': 1.1656370162963867, 'Low': 1.1652295589447021, 'Open': 1.1656370162963867, 'Volume': 0.0}
2025-10-22 16:47:54,219 - INFO - Generating payload for candle at 2025-10-20 13:45:00+00:00. ctx_data length: 178. row_data: {'Adj Close': 1.1650937795639038, 'Close': 1.1650937795639038, 'High': 1.1653653383255005, 'Low': 1.1650937795639038, 'Open': 1.1652295589447021, 'Volume': 0.0}
2025-10-22 16:47:54,222 - INFO - Generating payload for candle at 2025-10-20 13:50:00+00:00. ctx_data length: 179. row_data: {'Adj Close': 1.1650937795639038, 'Close': 1.1650937795639038, 'High': 1.1650937795639038, 'Low': 1.164958119392395, 'Open': 1.1650937795639038, 'Volume': 0.0}
